,target
83846,0
83851,0
83874,0
83878,0
83880,0
83882,0
83884,0
83896,0
83902,0
83912,0
83918,0
83926,0
83931,0
83932,0
83937,0
83938,0
83940,0
83961,0
83964,0
83985,0
83986,0
83988,0
83989,0
83993,0
83997,0
83998,0
84005,0
84007,0
84009,0
84012,0
84014,0
84016,0
84040,0
84042,0
84047,0
84055,0
84067,0
84077,0
84092,0
84101,0
84102,0
84104,0
84114,0
84116,0
84118,0
84122,0
84153,0
84165,0
84167,0
84168,0
84173,0
84175,0
84176,0
84177,0
84182,0
84188,0
84191,0
84193,0
84194,0
84206,0
84208,0
84211,0
84220,0
84222,0
84226,0
84228,0
84233,0
84236,0
84240,0
84242,0
84256,0
84258,0
84259,0
84261,0
84264,0
84266,0
84268,0
84271,0
84288,0
84291,0
84297,0
84304,0
84305,0
84309,0
84340,0
84342,0
84352,0
84353,0
84357,0
84368,0
84371,0
84372,0
84383,0
84390,0
84393,0
84398,0
84413,0
84416,0
84417,0
84418,0
84426,0
84427,0
84429,0
84433,0
84435,0
84443,0
84447,0
84451,0
84452,0
84454,0
84463,0
84464,0
84465,0
84476,0
84477,0
84483,0
84484,0
84489,0
84490,0
84493,0
84497,0
84500,0
84502,0
84504,0
84508,0
84510,0
84514,0
84517,0
84519,0
84527,0
84533,0
84538,0
84539,0
84549,0
84556,0
84561,0
84563,0
84570,0
84572,0
84574,0
84576,0
84579,0
84581,0
84586,0
84588,0
84592,0
84596,0
84602,0
84610,0
84615,0
84624,0
84625,0
84631,0
84634,0
84638,0
84641,0
84642,0
84646,0
84649,0
84664,0
84665,0
84669,0
84683,0
84689,0
84703,0
84706,0
84708,0
84711,0
84719,0
84721,0
84722,0
84723,0
84725,0
84736,0
84737,0
84740,0
84742,0
84749,0
84755,0
84756,0
84760,0
84763,0
84764,0
84782,0
84785,0
84786,0
84787,0
84790,0
84806,0
84809,0
84820,0
84830,0
84831,0
84844,0
84850,0
84855,0
84868,0
84873,0
84876,0
84885,0
84899,0
84907,0
84917,0
84924,0
84939,0
84940,0
84943,0
84950,0
84952,0
84953,0
84957,0
84959,0
84964,0
84973,0
84976,0
84983,0
85000,0
85001,0
85002,0
85004,0
85011,0
85019,0
85024,0
85025,0
85026,0
85028,0
85029,0
85033,0
85036,0
85039,0
85040,0
85045,0
85051,0
85064,0
85068,0
85071,0
85075,0
85076,0
85088,0
85091,0
85097,0
85106,0
85111,0
85113,0
85116,0
85118,0
85120,0
85123,0
85129,0
85131,0
85132,0
85136,0
85137,0
85139,0
85140,0
85142,0
85148,0
85173,0
85175,0
85197,0
85201,0
85210,0
85227,0
85232,0
85233,0
85239,0
85243,0
85248,0
85253,0
85271,0
85272,0
85274,0
85276,0
85277,0
85278,0
85281,0
85283,0
85299,0
85304,0
85311,0
85314,0
85315,0
85318,0
85322,0
85328,0
85333,0
85336,0
85342,0
85347,0
85355,0
85358,0
85359,0
85362,0
85367,0
85375,0
85378,0
85385,0
85394,0
85396,0
85402,0
85404,0
85408,0
85409,0
85413,0
85416,0
85418,0
85420,0
85421,0
85422,0
85428,0
85432,0
85445,0
85449,0
85450,0
85460,0
85469,0
85471,0
85478,0
85485,0
85490,0
85500,0
85503,0
85504,0
85506,0
85512,0
85517,0
85527,0
85540,0
85546,0
85549,0
85558,0
85564,0
85570,0
85581,0
85582,0
85587,0
85590,0
85598,0
85600,0
85610,0
85612,0
85620,0
85632,0
85636,0
85638,0
85639,0
85654,0
85655,0
85656,0
85660,0
85662,0
85665,0
85666,0
85667,0
85670,0
85672,0
85673,0
85684,0
85687,0
85688,0
85699,0
85700,0
85709,0
85710,0
85712,0
85713,0
85730,0
85734,0
85739,0
85742,0
85745,0
85746,0
85747,0
85748,0
85753,0
85756,0
85763,0
85764,0
85765,0
85771,0
85773,0
85774,0
85779,0
85799,0
85802,0
85806,0
85807,0
85808,0
85814,0
85822,0
85832,0
85834,0
85836,0
85838,0
85840,0
85856,0
85867,0
85870,0
85873,0
85883,0
85884,0
85886,0
85889,0
85891,0
85896,0
85930,0
85931,0
85934,0
85937,0
85939,0
85943,0
85945,0
85951,0
85959,0
85964,0
85978,0
85980,0
85985,0
85989,0
85992,0
85993,0
85999,0
86000,0
86010,0
86018,0
86020,0
86027,0
86029,0
86030,0
86036,0
86038,0
86040,0
86041,0
86043,0
86045,0
86048,0
86052,0
86053,0
86054,0
86068,0
86073,0
86076,0
86081,0
86085,0
86091,0
86093,0
86095,0
86106,0
86111,0
86112,0
86114,0
86129,0
86139,0
86140,0
86144,0
86152,0
86155,0
86158,0
86160,0
86163,0
86168,0
86183,0
86188,0
86190,0
86191,0
86198,0
86201,0
86202,0
86208,0
86211,0
86212,0
86217,0
86223,0
86224,0
86241,0
86245,0
86252,0
86254,0
86255,0
86259,0
86267,0
86269,0
86276,0
86277,0
86286,0
86289,0
86291,0
86292,0
86305,0
86312,0
86316,0
86318,0
86328,0
86333,0
86334,0
86335,0
86339,0
86340,0
86342,0
86349,0
86355,0
86360,0
86372,0
86374,0
86383,0
86396,0
86398,0
86413,0
86430,0
86441,0
86445,0
86455,0
86457,0
86469,0
86473,0
86474,0
86475,0
86486,0
86494,0
86495,0
86498,0
86500,0
86505,0
86506,0
86509,0
86512,0
86520,0
86525,0
86528,0
86529,0
86531,0
86535,0
86538,0
86543,0
86545,0
86548,0
86551,0
86555,0
86557,0
86565,0
86566,0
86577,0
86579,0
86580,0
86584,0
86600,0
86607,0
86614,0
86620,0
86626,0
86630,0
86631,0
86635,0
86643,0
86651,0
86662,0
86664,0
86666,0
86675,0
86686,0
86687,0
86693,0
86697,0
86699,0
86710,0
86719,0
86721,0
86724,0
86727,0
86728,0
86729,0
86732,0
86734,0
86742,0
86749,0
86761,0
86762,0
86768,0
86771,0
86781,0
86783,0
86786,0
86796,0
86797,0
86799,0
86800,0
86801,0
86805,0
86806,0
86809,0
86810,0
86813,0
86814,0
86815,0
86819,0
86820,0
86821,0
86825,0
86830,0
86833,0
86838,0
86840,0
86842,0
86846,0
86848,0
86861,0
86869,0
86879,0
86880,0
86882,0
86887,0
86888,0
86902,0
86907,0
86909,0
86915,0
86916,0
86918,0
86920,0
86922,0
86926,0
86934,0
86935,0
86943,0
86946,0
86950,0
86952,0
86955,0
86960,0
86966,0
86969,0
86975,0
86997,0
87005,0
87006,0
87007,0
87008,0
87015,0
87021,0
87023,0
87026,0
87027,0
87029,0
87030,0
87049,0
87054,0
87055,0
87056,0
87060,0
87062,0
87063,0
87074,0
87084,0
87088,0
87093,0
87095,0
87097,0
87103,0
87108,0
87111,0
87113,0
87120,0
87121,0
87128,0
87147,0
87151,0
87155,0
87171,0
87181,0
87184,0
87199,0
87201,0
87205,0
87210,0
87211,0
87216,0
87217,0
87218,0
87219,0
87227,0
87229,0
87243,0
87246,0
87251,0
87272,0
87274,0
87275,0
87279,0
87284,0
87286,0
87294,0
87299,0
87301,0
87310,0
87314,0
87321,0
87326,0
87327,0
87347,0
87355,0
87357,0
87358,0
87360,0
87361,0
87369,0
87375,0
87379,0
87391,0
87394,0
87398,0
87402,0
87407,0
87423,0
87429,0
87435,0
87436,0
87441,0
87449,0
87455,0
87456,0
87457,0
87458,0
87468,0
87469,0
87471,0
87476,0
87480,0
87484,0
87496,0
87497,0
87500,0
87502,0
87505,0
87507,0
87525,0
87527,0
87530,0
87532,0
87534,0
87536,0
87551,0
87552,0
87556,0
87559,0
87564,0
87566,0
87567,0
87570,0
87571,0
87573,0
87575,0
87579,0
87588,0
87592,0
87612,0
87623,0
87629,0
87636,0
87639,0
87640,0
87641,0
87646,0
87654,0
87658,0
87660,0
87662,0
87686,0
87687,0
87694,0
87698,0
87715,0
87718,0
87723,0
87728,0
87733,0
87740,0
87742,0
87743,0
87761,0
87767,0
87769,0
87772,0
87777,0
87787,0
87795,0
87803,0
87806,0
87812,0
87814,0
87820,0
87821,0
87822,0
87823,0
87827,0
87828,0
87830,0
87833,0
87841,0
87844,0
87845,0
87846,0
87848,0
87860,0
87861,0
87862,0
87872,0
87874,0
87880,0
87882,0
87887,0
87889,0
87901,0
87903,0
87907,0
87913,0
87916,0
87917,0
87922,0
87925,0
87928,0
87930,0
87933,0
87937,0
87941,0
87942,0
87943,0
87956,0
87962,0
87963,0
87966,0
87967,0
87970,0
87971,0
87972,0
87985,0
87996,0
87998,0
88005,0
88008,0
88011,0
88014,0
88015,0
88018,0
88024,0
88026,0
88038,0
88046,0
88047,0
88049,0
88066,0
88068,0
88074,0
88089,0
88094,0
88097,0
88099,0
88101,0
88107,0
88108,0
88112,0
88139,0
88145,0
88152,0
88163,0
88164,0
88168,0
88174,0
88180,0
88190,0
88192,0
88209,0
88216,0
88218,0
88221,0
88233,0
88236,0
88247,0
88257,0
88265,0
88272,0
88279,0
88284,0
88296,0
88299,0
88308,0
88315,0
88317,0
88323,0
88327,0
88337,0
88341,0
88345,0
88346,0
88347,0
88348,0
88352,0
88358,0
88364,0
88377,0
88379,0
88388,0
88393,0
88394,0
88395,0
88401,0
88410,0
88417,0
88422,0
88429,0
88431,0
88432,0
88440,0
88447,0
88453,0
88459,0
88467,0
88469,0
88471,0
88473,0
88474,0
88476,0
88483,0
88486,0
88497,0
88505,0
88531,0
88536,0
88548,0
88574,0
88575,0
88580,0
88586,0
88596,0
88603,0
88635,0
88636,0
88639,0
88641,0
88642,0
88645,0
88646,0
88650,0
88657,0
88663,0
88664,0
88667,0
88668,0
88669,0
88672,0
88688,0
88689,0
88692,0
88694,0
88695,0
88697,0
88700,0
88703,0
88704,0
88709,0
88712,0
88715,0
88719,0
88720,0
88722,0
88723,0
88724,0
88725,0
88739,0
88744,0
88747,0
88756,0
88762,0
88764,0
88781,0
88783,0
88792,0
88797,0
88798,0
88808,0
88813,0
88820,0
88825,0
88827,0
88832,0
88845,0
88847,0
88849,0
88857,0
88860,0
88862,0
88864,0
88866,0
88871,0
88879,0
88885,0
88886,0
88887,0
88898,0
88908,0
88910,0
88913,0
88916,0
88939,0
88944,0
88946,0
88947,0
88948,0
88949,0
88954,0
88959,0
88961,0
88966,0
88969,0
88971,0
88973,0
88978,0
88984,0
88989,0
88997,0
89013,0
89022,0
89024,0
89031,0
89038,0
89041,0
89046,0
89049,0
89056,0
89059,0
89060,0
89061,0
89064,0
89065,0
89067,0
89074,0
89075,0
89079,0
89089,0
89096,0
89098,0
89115,0
89116,0
89119,0
89121,0
89122,0
89123,0
89124,0
89125,0
89128,0
89144,0
89147,0
89152,0
89156,0
89161,0
89167,0
89179,0
89192,0
89194,0
89200,0
89201,0
89202,0
89224,0
89230,0
89231,0
89238,0
89240,0
89243,0
89249,0
89252,0
89253,0
89254,0
89256,0
89260,0
89270,0
89273,0
89275,0
89282,0
89287,0
89288,0
89292,0
89293,0
89297,0
89298,0
89311,0
89314,0
89316,0
89332,0
89343,0
89348,0
89350,0
89353,0
89354,0
89359,0
89362,0
89366,0
89374,0
89381,0
89382,0
89386,0
89400,0
89402,0
89406,0
89407,0
89413,0
89418,0
89419,0
89427,0
89429,0
89431,0
89433,0
89435,0
89453,0
89457,0
89459,0
89463,0
89465,0
89466,0
89470,0
89471,0
89477,0
89482,0
89486,0
89489,0
89493,0
89495,0
89496,0
89505,0
89512,0
89515,0
89517,0
89521,0
89524,0
89532,0
89535,0
89538,0
89543,0
89546,0
89547,0
89549,0
89562,0
89565,0
89566,0
89573,0
89581,0
89594,0
89602,0
89610,0
89613,0
89617,0
89619,0
89622,0
89639,0
89646,0
89651,0
89655,0
89665,0
89671,0
89674,0
89675,0
89690,0
89691,0
89692,0
89694,0
89704,0
89708,0
89710,0
89711,0
89712,0
89715,0
89717,0
89718,0
89720,0
89730,0
89731,0
89734,0
89737,0
89745,0
89751,0
89761,0
89765,0
89767,0
89768,0
89776,0
89783,0
89796,0
89797,0
89804,0
89807,0
89811,0
89812,0
89813,0
89814,0
89826,0
89828,0
89833,0
89836,0
89844,0
89861,0
89884,0
89895,0
89904,0
89908,0
89916,0
89917,0
89918,0
89924,0
89925,0
89927,0
89930,0
89942,0
89944,0
89953,0
89955,0
89960,0
89961,0
89969,0
89970,0
89971,0
89979,0
89980,0
89982,0
89983,0
89984,0
89993,0
89994,0
90002,0
90011,0
90015,0
90019,0
90026,0
90034,0
90036,0
90039,0
90043,0
90044,0
90046,0
90047,0
90049,0
90054,0
90063,0
90073,0
90086,0
90088,0
90090,0
90091,0
90093,0
90095,0
90101,0
90102,0
90103,0
90106,0
90108,0
90109,0
90115,0
90125,0
90130,0
90132,0
90142,0
90143,0
90146,0
90154,0
90192,0
90202,0
90215,0
90218,0
90223,0
90228,0
90231,0
90238,0
90243,0
90245,0
90247,0
90251,0
90252,0
90262,0
90266,0
90273,0
90274,0
90275,0
90282,0
90283,0
90292,0
90314,0
90316,0
90323,0
90328,0
90330,0
90333,0
90341,0
90342,0
90343,0
90346,0
90348,0
90352,0
90357,0
90363,0
90365,0
90367,0
90370,0
90374,0
90380,0
90382,0
90386,0
90389,0
90400,0
90404,0
90412,0
90418,0
90420,0
90421,0
90430,0
90435,0
90440,0
90441,0
90442,0
90455,0
90463,0
90469,0
90476,0
90480,0
90487,0
90491,0
90495,0
90510,0
90514,0
90519,0
90521,0
90526,0
90531,0
90544,0
90555,0
90558,0
90559,0
90570,0
90580,0
90582,0
90586,0
90587,0
90599,0
90603,0
90605,0
90607,0
90610,0
90612,0
90614,0
90616,0
90617,0
90619,0
90620,0
90623,0
90624,0
90626,0
90627,0
90630,0
90636,0
90640,0
90645,0
90649,0
90651,0
90660,0
90664,0
90665,0
90670,0
90675,0
90677,0
90678,0
90688,0
90691,0
90695,0
90700,0
90702,0
90704,0
90710,0
90713,0
90715,0
90721,0
90725,0
90731,0
90733,0
90737,0
90740,0
90743,0
90747,0
90749,0
90750,0
90751,0
90765,0
90768,0
90775,0
90785,0
90788,0
90792,0
90797,0
90798,0
90806,0
90809,0
90811,0
90830,0
90832,0
90835,0
90837,0
90838,0
90843,0
90844,0
90845,0
90846,0
90848,0
90857,0
90860,0
90863,0
90871,0
90872,0
90873,0
90877,0
90884,0
90889,0
90895,0
90907,0
90914,0
90933,0
90939,0
90940,0
90947,0
90951,0
90953,0
90964,0
90966,0
90972,0
90977,0
90978,0
90985,0
90989,0
91001,0
91016,0
91017,0
91021,0
91024,0
91029,0
91032,0
91033,0
91038,0
91046,0
91056,0
91061,0
91068,0
91069,0
91078,0
91079,0
91084,0
91087,0
91088,0
91093,0
91094,0
91099,0
91104,0
91106,0
91109,0
91126,0
91137,0
91139,0
91147,0
91148,0
91158,0
91172,0
91177,0
91184,0
91186,0
91194,0
91198,0
91201,0
91214,0
91221,0
91225,0
91233,0
91239,0
91243,0
91244,0
91246,0
91253,0
91254,0
91259,0
91260,0
91261,0
91268,0
91286,0
91287,0
91290,0
91291,0
91302,0
91304,0
91305,0
91306,0
91311,0
91316,0
91320,0
91326,0
91329,0
91330,0
91331,0
91332,0
91336,0
91339,0
91344,0
91349,0
91364,0
91367,0
91374,0
91376,0
91387,0
91392,0
91393,0
91395,0
91400,0
91401,0
91403,0
91405,0
91408,0
91417,0
91426,0
91435,0
91440,0
91447,0
91449,0
91453,0
91456,0
91464,0
91467,0
91475,0
91478,0
91486,0
91489,0
91496,0
91500,0
91501,0
91506,0
91508,0
91511,0
91514,0
91515,0
91522,0
91524,0
91529,0
91530,0
91533,0
91539,0
91546,0
91548,0
91560,0
91561,0
91567,0
91568,0
91573,0
91574,0
91576,0
91578,0
91579,0
91582,0
91613,0
91617,0
91619,0
91624,0
91637,0
91646,0
91655,0
91658,0
91667,0
91668,0
91674,0
91675,0
91677,0
91679,0
91682,0
91684,0
91687,0
91690,0
91695,0
91696,0
91698,0
91703,0
91707,0
91736,0
91737,0
91741,0
91742,0
91744,0
91757,0
91758,0
91761,0
91765,0
91766,0
91774,0
91776,0
91785,0
91791,0
91792,0
91796,0
91809,0
91846,0
91851,0
91852,0
91858,0
91861,0
91862,0
91870,0
91873,0
91881,0
91883,0
91893,0
91899,0
91900,0
91906,0
91911,0
91918,0
91922,0
91927,0
91928,0
91929,0
91933,0
91936,0
91938,0
91940,0
91949,0
91960,0
91963,0
91968,0
91974,0
91975,0
91976,0
91985,0
91987,0
91994,0
91995,0
91999,0
92003,0
92004,0
92005,0
92009,0
92015,0
92017,0
92023,0
92030,0
92039,0
92043,0
92045,0
92063,0
92070,0
92073,0
92075,0
92076,0
92088,0
92096,0
92097,0
92101,0
92111,0
92119,0
92122,0
92123,0
92126,0
92132,0
92133,0
92136,0
92138,0
92139,0
92151,0
92155,0
92169,0
92171,0
92178,0
92181,0
92183,0
92184,0
92185,0
92187,0
92201,0
92203,0
92207,0
92217,0
92219,0
92221,0
92224,0
92232,0
92236,0
92240,0
92245,0
92246,0
92260,0
92266,0
92269,0
92272,0
92278,0
92279,0
92280,0
92284,0
92286,0
92288,0
92293,0
92298,0
92300,0
92309,0
92310,0
92319,0
92321,0
92323,0
92324,0
92329,0
92333,0
92347,0
92352,0
92355,0
92359,0
92362,0
92365,0
92368,0
92376,0
92377,0
92382,0
92383,0
92384,0
92385,0
92386,0
92397,0
92399,0
92401,0
92405,0
92407,0
92420,0
92426,0
92427,0
92428,0
92429,0
92437,0
92440,0
92448,0
92450,0
92461,0
92464,0
92473,0
92481,0
92494,0
92503,0
92511,0
92522,0
92524,0
92525,0
92535,0
92536,0
92540,0
92559,0
92563,0
92575,0
92587,0
92588,0
92591,0
92602,0
92603,0
92610,0
92615,0
92617,0
92640,0
92645,0
92648,0
92650,0
92652,0
92661,0
92666,0
92667,0
92674,0
92677,0
92688,0
92691,0
92696,0
92699,0
92701,0
92702,0
92710,0
92716,0
92719,0
92732,0
92739,0
92740,0
92741,0
92742,0
92748,0
92772,0
92776,0
92777,0
92781,0
92797,0
92801,0
92808,0
92810,0
92822,0
92828,0
92829,0
92830,0
92833,0
92838,0
92839,0
92842,0
92843,0
92847,0
92851,0
92854,0
92857,0
92859,0
92860,0
92861,0
92864,0
92867,0
92877,0
92880,0
92892,0
92893,0
92897,0
92898,0
92902,0
92909,0
92910,0
92911,0
92914,0
92921,0
92926,0
92931,0
92932,0
92937,0
92947,0
92949,0
92951,0
92956,0
92957,0
92962,0
92966,0
92968,0
92974,0
92977,0
92986,0
92989,0
92992,0
92995,0
93005,0
93007,0
93011,0
93012,0
93014,0
93019,0
93039,0
93041,0
93044,0
93045,0
93050,0
93053,0
93060,0
93065,0
93069,0
93071,0
93074,0
93077,0
93081,0
93088,0
93090,0
93091,0
93096,0
93100,0
93102,0
93109,0
93113,0
93115,0
93125,0
93128,0
93141,0
93143,0
93145,0
93151,0
93161,0
93162,0
93166,0
93167,0
93170,0
93176,0
93186,0
93192,0
93195,0
93202,0
93213,0
93223,0
93224,0
93227,0
93235,0
93240,0
93241,0
93255,0
93264,0
93266,0
93268,0
93308,0
93310,0
93312,0
93316,0
93327,0
93332,0
93333,0
93335,0
93341,0
93342,0
93343,0
93350,0
93352,0
93358,0
93360,0
93361,0
93363,0
93367,0
93376,0
93385,0
93389,0
93399,0
93400,0
93403,0
93411,0
93416,0
93420,0
93424,0
93426,0
93432,0
93440,0
93441,0
93448,0
93455,0
93491,0
93496,0
93502,0
93505,0
93513,0
93517,0
93518,0
93522,0
93523,0
93524,0
93525,0
93526,0
93529,0
93536,0
93540,0
93542,0
93547,0
93549,0
93553,0
93564,0
93571,0
93575,0
93577,0
93579,0
93583,0
93589,0
93593,0
93608,0
93617,0
93623,0
93632,0
93640,0
93641,0
93645,0
93647,0
93653,0
93654,0
93660,0
93666,0
93668,0
93669,0
93671,0
93672,0
93677,0
93689,0
93691,0
93697,0
93701,0
93703,0
93705,0
93713,0
93715,0
93722,0
93724,0
93732,0
93733,0
93734,0
93739,0
93740,0
93742,0
93743,0
93746,0
93752,0
93756,0
93760,0
93765,0
93770,0
93773,0
93776,0
93778,0
93788,0
93791,0
93792,0
93793,0
93794,0
93798,0
93801,0
93804,0
93808,0
93809,0
93814,0
93816,0
93817,0
93818,0
93820,0
93821,0
93822,0
93823,0
93825,0
93836,0
93839,0
93844,0
93848,0
93856,0
93863,0
93865,0
93871,0
93880,0
93892,0
93897,0
93899,0
93904,0
93905,0
93914,0
93918,0
93919,0
93921,0
93930,0
93933,0
93934,0
93945,0
93952,0
93956,0
93960,0
93961,0
93962,0
93966,0
93973,0
93976,0
93977,0
93981,0
93987,0
93990,0
93997,0
94004,0
94005,0
94010,0
94012,0
94016,0
94018,0
94019,0
94030,0
94033,0
94036,0
94042,0
94044,0
94046,0
94051,0
94054,0
94055,0
94064,0
94072,0
94079,0
94081,0
94092,0
94093,0
94098,0
94100,0
94103,0
94112,0
94116,0
94120,0
94122,0
94130,0
94132,0
94147,0
94148,0
94156,0
94158,0
94159,0
94165,0
94171,0
94172,0
94174,0
94184,0
94189,0
94191,0
94193,0
94194,0
94197,0
94200,0
94204,0
94212,0
94216,0
94228,0
94231,0
94234,0
94242,0
94246,0
94247,0
94251,0
94261,0
94265,0
94270,0
94272,0
94282,0
94283,0
94292,0
94293,0
94304,0
94309,0
94316,0
94333,0
94335,0
94338,0
94339,0
94340,0
94346,0
94351,0
94355,0
94378,0
94379,0
94387,0
94389,0
94390,0
94402,0
94409,0
94411,0
94418,0
94424,0
94428,0
94432,0
94440,0
94442,0
94447,0
94449,0
94450,0
94457,0
94461,0
94466,0
94467,0
94469,0
94471,0
94474,0
94485,0
94494,0
94498,0
94499,0
94501,0
94502,0
94508,0
94511,0
94513,0
94514,0
94522,0
94527,0
94529,0
94530,0
94533,0
94534,0
94539,0
94542,0
94547,0
94550,0
94551,0
94554,0
94555,0
94556,0
94557,0
94561,0
94567,0
94568,0
94570,0
94582,0
94590,0
94593,0
94599,0
94601,0
94606,0
94607,0
94610,0
94613,0
94618,0
94619,0
94624,0
94625,0
94626,0
94628,0
94629,0
94637,0
94638,0
94639,0
94640,0
94647,0
94651,0
94654,0
94662,0
94666,0
94667,0
94668,0
94670,0
94671,0
94672,0
94674,0
94675,0
94676,0
94678,0
94679,0
94691,0
94692,0
94695,0
94700,0
94709,0
94713,0
94718,0
94720,0
94724,0
94726,0
94745,0
94750,0
94752,0
94761,0
94762,0
94770,0
94776,0
94787,0
94810,0
94812,0
94813,0
94814,0
94815,0
94822,0
94824,0
94825,0
94831,0
94843,0
94844,0
94848,0
94856,0
94862,0
94868,0
94872,0
94874,0
94878,0
94889,0
94896,0
94897,0
94900,0
94902,0
94913,0
94918,0
94922,0
94923,0
94928,0
94929,0
94932,0
94937,0
94950,0
94951,0
94955,0
94956,0
94958,0
94962,0
94964,0
94978,0
94984,0
94987,0
94997,0
94998,0
95003,0
95013,0
95014,0
95027,0
95033,0
95037,0
95039,0
95051,0
95056,0
95059,0
95067,0
95069,0
95073,0
95079,0
95080,0
95098,0
95104,0
95109,0
95111,0
95118,0
95124,0
95125,0
95127,0
95128,0
95130,0
95131,0
95133,0
95134,0
95135,0
95136,0
95142,0
95151,0
95155,0
95156,0
95165,0
95177,0
95181,0
95191,0
95194,0
95197,0
95199,0
95211,0
95219,0
95220,0
95221,0
95235,0
95237,0
95243,0
95259,0
95263,0
95268,0
95271,0
95274,0
95283,0
95286,0
95288,0
95292,0
95294,0
95299,0
95325,0
95333,0
95342,0
95353,0
95360,0
95361,0
95386,0
95389,0
95396,0
95401,0
95405,0
95411,0
95412,0
95414,0
95415,0
95416,0
95427,0
95428,0
95430,0
95431,0
95432,0
95448,0
95450,0
95452,0
95468,0
95471,0
95476,0
95480,0
95481,0
95486,0
95489,0
95492,0
95494,0
95497,0
95503,0
95504,0
95508,0
95516,0
95534,0
95536,0
95537,0
95541,0
95552,0
95556,0
95559,0
95564,0
95565,0
95568,0
95585,0
95589,0
95590,0
95592,0
95597,0
95598,0
95605,0
95607,0
95610,0
95613,0
95631,0
95635,0
95639,0
95642,0
95652,0
95654,0
95662,0
95667,0
95673,0
95674,0
95676,0
95678,0
95680,0
95693,0
95696,0
95699,0
95705,0
95706,0
95724,0
95725,0
95730,0
95732,0
95733,0
95735,0
95744,0
95745,0
95746,0
95747,0
95756,0
95759,0
95761,0
95762,0
95763,0
95767,0
95776,0
95777,0
95780,0
95786,0
95793,0
95798,0
95800,0
95804,0
95805,0
95808,0
95810,0
95823,0
95834,0
95840,0
95846,0
95860,0
95866,0
95869,0
95872,0
95883,0
95890,0
95893,0
95897,0
95898,0
95901,0
95903,0
95907,0
95917,0
95919,0
95923,0
95928,0
95929,0
95937,0
95938,0
95945,0
95952,0
95956,0
95959,0
95972,0
95985,0
96007,0
96015,0
96020,0
96023,0
96026,0
96028,0
96049,0
96054,0
96055,0
96061,0
96062,0
96064,0
96069,0
96071,0
96072,0
96076,0
96081,0
96082,0
96088,0
96089,0
96104,0
96105,0
96111,0
96115,0
96117,0
96147,0
96153,0
96156,0
96158,0
96160,0
96163,0
96183,0
96191,0
96192,0
96194,0
96208,0
96209,0
96228,0
96240,0
96244,0
96255,0
96264,0
96269,0
96274,0
96279,0
96281,0
96289,0
96290,0
96292,0
96307,0
96309,0
96314,0
96333,0
96337,0
96342,0
96343,0
96348,0
96351,0
96353,0
96356,0
96363,0
96364,0
96365,0
96368,0
96369,0
96375,0
96376,0
96388,0
96389,0
96391,0
96394,0
96396,0
96404,0
96407,0
96414,0
96421,0
96422,0
96423,0
96428,0
96435,0
96438,0
96439,0
96449,0
96450,0
96452,0
96455,0
96463,0
96467,0
96470,0
96484,0
96489,0
96491,0
96496,0
96503,0
96505,0
96510,0
96514,0
96516,0
96517,0
96529,0
96534,0
96541,0
96544,0
96545,0
96549,0
96552,0
96560,0
96567,0
96575,0
96581,0
96585,0
96587,0
96595,0
96596,0
96600,0
96602,0
96611,0
96614,0
96622,0
96623,0
96627,0
96638,0
96651,0
96661,0
96669,0
96674,0
96677,0
96681,0
96700,0
96720,0
96725,0
96727,0
96732,0
96734,0
96735,0
96736,0
96739,0
96741,0
96742,0
96743,0
96744,0
96748,0
96751,0
96752,0
96753,0
96759,0
96762,0
96763,0
96764,0
96767,0
96784,0
96807,0
96812,0
96827,0
96831,0
96833,0
96834,0
96841,0
96842,0
96845,0
96851,0
96864,0
96867,0
96869,0
96875,0
96886,0
96892,0
96904,0
96915,0
96916,0
96920,0
96932,0
96933,0
96939,0
96941,0
96942,0
96944,0
96945,0
96954,0
96969,0
96978,0
96984,0
96986,0
96988,0
97006,0
97010,0
97017,0
97027,0
97033,0
97041,0
97042,0
97044,0
97045,0
97046,0
97053,0
97068,0
97074,0
97078,0
97080,0
97091,0
97093,0
97103,0
97107,0
97113,0
97117,0
97118,0
97121,0
97128,0
97130,0
97150,0
97153,0
97160,0
97167,0
97177,0
97187,0
97197,0
97200,0
97203,0
97207,0
97209,0
97219,0
97222,0
97232,0
97242,0
97244,0
97249,0
97263,0
97270,0
97280,0
97290,0
97291,0
97292,0
97295,0
97304,0
97305,0
97307,0
97309,0
97316,0
97325,0
97327,0
97328,0
97338,0
97341,0
97347,0
97351,0
97363,0
97364,0
97368,0
97370,0
97376,0
97378,0
97380,0
97385,0
97386,0
97392,0
97397,0
97404,0
97408,0
97411,0
97413,0
97416,0
97431,0
97433,0
97439,0
97442,0
97454,0
97461,0
97464,0
97466,0
97472,0
97480,0
97482,0
97485,0
97495,0
97496,0
97499,0
97501,0
97511,0
97516,0
97518,0
97521,0
97528,0
97530,0
97531,0
97537,0
97546,0
97547,0
97554,0
97556,0
97558,0
97559,0
97560,0
97564,0
97565,0
97566,0
97567,0
97570,0
97573,0
97576,0
97577,0
97593,0
97594,0
97596,0
97614,0
97620,0
97625,0
97632,0
97637,0
97641,0
97647,0
97648,0
97650,0
97654,0
97660,0
97661,0
97665,0
97667,0
97674,0
97688,0
97694,0
97695,0
97707,0
97710,0
97714,0
97717,0
97726,0
97727,0
97731,0
97735,0
97743,0
97745,0
